"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithNameHas225SymbolsTest","User should be able to create a project if name has cyrillic symbols",""
"broken","Tue Nov 19 20:26:09 GMT 2024","Tue Nov 19 20:26:09 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","cleanUpServerAuthSettings","cleanUpServerAuthSettings",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameAndInvalidIdTest","User should not be able to create a project with invalid id and empty name",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameTest","User should not be able to create a project with empty name",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectDeveloperCreatesProjectAsProjectDeveloperTest","User should not be able to create project as Project Developer",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesACopyOfAlreadyCreatedProjectTest","User should be able to create a copy of a project",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLength225SymbolsTest","User should be able to create a project if id has 225 symbols",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithTheSameIdTest","User should not be able to create 2 projects with the same id",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdIncludesRepeatingSymbolsTest","User should be able to create a project if id includes repeating symbols",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectDeveloperCreatesProjectAsProjectViewerTest","User should not be able to create project as Project Viewer",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLongerThan225SymbolsTest","User should not be able to create a project if id has more than 225 symbols",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLCyrillicSymbolsTest","User should not be able to create a project if id cyrillic symbols",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithTheSameNameTest","User should not be able to create 2 projects with the same name",""
"skipped","Tue Nov 19 20:26:08 GMT 2024","Tue Nov 19 20:26:08 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameAndIdTest","User should not be able to create a project with empty id and name",""
