"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Nov 25 15:37:12 GMT 2024","Mon Nov 25 15:37:12 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","cleanUpServerAuthSettings","cleanUpServerAuthSettings",""
"skipped","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdWithInvalidSymbolsTest","User should not be able to create a project if id includes invalid symbols",""
"skipped","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdStartsWith_Test","User should not be able to create a project if id starts with _",""
"broken","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","5","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","setUpServerAuthSettings","setUpServerAuthSettings",""
"skipped","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdStartsWithNumberTest","User should not be able to create a project if id starts with number",""
"skipped","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectDeveloperCreatesProjectAsProjectViewerTest","User should not be able to create project as Project Viewer",""
"skipped","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesACopyOfAlreadyCreatedProjectTest","User should be able to create a copy of a project",""
"skipped","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectDeveloperCreatesProjectAsProjectDeveloperTest","User should not be able to create project as Project Developer",""
"skipped","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameTest","User should not be able to create a project with empty name",""
"skipped","Mon Nov 25 15:37:11 GMT 2024","Mon Nov 25 15:37:11 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesACopyOfCreatedProjectWithEmptyInfoTest","User should not be able to create a copy with empty info about source project",""
