"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 26 22:59:27 GMT 2024","Tue Nov 26 22:59:37 GMT 2024","10662","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectManuallyWithoutProjectName","User should not be able to create a project manually with empty project name",""
"passed","Tue Nov 26 22:59:37 GMT 2024","Tue Nov 26 22:59:44 GMT 2024","6926","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithEmptyUrl","User should not be able to create a project with empty URL",""
"failed","Tue Nov 26 23:00:42 GMT 2024","Tue Nov 26 23:00:52 GMT 2024","10152","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyBuildTypeId","User should not be able to create manually a build type with empty buildType id",""
"passed","Tue Nov 26 23:00:16 GMT 2024","Tue Nov 26 23:00:31 GMT 2024","14359","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeAutomaticallyByProjectCreationWithUrl","User should be able to create buildType by creating project with URL",""
"failed","Tue Nov 26 23:00:52 GMT 2024","Tue Nov 26 23:01:02 GMT 2024","9987","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyBuildTypeName","User should not be able to create manually a build type with empty buildType name",""
"passed","Tue Nov 26 22:58:33 GMT 2024","Tue Nov 26 22:59:26 GMT 2024","52538","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectManually","User should be able to create a project manually",""
"passed","Tue Nov 26 23:01:02 GMT 2024","Tue Nov 26 23:01:08 GMT 2024","5822","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyUrl","User should not be able to create a build type with empty Url",""
"failed","Tue Nov 26 23:01:08 GMT 2024","Tue Nov 26 23:01:18 GMT 2024","9953","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithInvalidBuildTypeId","User should not be able to create manually a build type with invalid buildType id",""
"failed","Tue Nov 26 23:00:31 GMT 2024","Tue Nov 26 23:00:42 GMT 2024","10644","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeManually","User should be able to create a build type manually",""
"passed","Tue Nov 26 22:57:27 GMT 2024","Tue Nov 26 22:58:21 GMT 2024","54668","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Tue Nov 26 23:01:18 GMT 2024","Tue Nov 26 23:01:29 GMT 2024","10758","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithUrl","User should be able to create a build type with Url",""
"passed","Tue Nov 26 22:59:45 GMT 2024","Tue Nov 26 23:00:03 GMT 2024","18360","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithUrl","User should be able to create a project with URL",""
"passed","Tue Nov 26 23:00:03 GMT 2024","Tue Nov 26 23:00:16 GMT 2024","12643","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create a project with empty name",""
