"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Nov 24 22:42:11 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","63","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectManuallyWithoutProjectName","User should not be able to create a project manually with empty project name",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","28","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithInvalidBuildTypeId","User should not be able to create manually a build type with invalid buildType id",""
"failed","Sun Nov 24 22:42:09 GMT 2024","Sun Nov 24 22:42:11 GMT 2024","2339","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectManually","User should be able to create a project manually",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","38","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create a project with empty name",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","27","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithUrl","User should be able to create a build type with Url",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","32","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyUrl","User should not be able to create a build type with empty Url",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","33","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyBuildTypeName","User should not be able to create manually a build type with empty buildType name",""
"broken","Sun Nov 24 22:42:03 GMT 2024","Sun Nov 24 22:42:03 GMT 2024","83","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","48","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithEmptyUrl","User should not be able to create a project with empty URL",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","41","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithUrl","User should be able to create a project with URL",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","37","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeManually","User should be able to create a build type manually",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","57","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyBuildTypeId","User should not be able to create manually a build type with empty buildType id",""
"failed","Sun Nov 24 22:42:12 GMT 2024","Sun Nov 24 22:42:12 GMT 2024","51","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeAutomaticallyByProjectCreationWithUrl","User should be able to create buildType by creating project with URL",""
