"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 02 20:53:45 GMT 2024","Mon Dec 02 20:53:45 GMT 2024","221","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectDeveloperCreatesProjectAsProjectViewerTest","User should not be able to create project as Project Viewer",""
"passed","Mon Dec 02 20:53:48 GMT 2024","Mon Dec 02 20:53:49 GMT 2024","203","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameAndIdTest","User should not be able to create a project with empty id and name",""
"passed","Mon Dec 02 20:53:46 GMT 2024","Mon Dec 02 20:53:46 GMT 2024","196","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesACopyOfNotCreatedProjectTest","User should not be able to create a copy of not existing project",""
"passed","Mon Dec 02 20:53:49 GMT 2024","Mon Dec 02 20:53:49 GMT 2024","184","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameAndInvalidIdTest","User should not be able to create a project with invalid id and empty name",""
"passed","Mon Dec 02 20:53:45 GMT 2024","Mon Dec 02 20:53:46 GMT 2024","588","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesACopyOfAlreadyCreatedProjectTest","User should be able to create a copy of a project",""
"passed","Mon Dec 02 20:53:43 GMT 2024","Mon Dec 02 20:53:44 GMT 2024","525","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypeWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Mon Dec 02 20:53:53 GMT 2024","Mon Dec 02 20:53:53 GMT 2024","226","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithoutCopyAssociatedSettingsTest","User should be able to create a project with 'copyAllAssociatedSettings' false",""
"passed","Mon Dec 02 20:53:39 GMT 2024","Mon Dec 02 20:53:41 GMT 2024","1966","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypForAnotherUserProjectTest","Project admin should not be able to create a build type for not their project",""
"passed","Mon Dec 02 20:53:51 GMT 2024","Mon Dec 02 20:53:52 GMT 2024","318","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithNameHas225SymbolsTest","User should be able to create a project if name has cyrillic symbols",""
"passed","Mon Dec 02 20:53:44 GMT 2024","Mon Dec 02 20:53:45 GMT 2024","325","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectDeveloperCreatesProjectAsAgentManagerTest","User should not be able to create project as Agent Manager",""
"passed","Mon Dec 02 20:53:50 GMT 2024","Mon Dec 02 20:53:50 GMT 2024","254","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLIncludesOneSymbolTest","User should be able to create a project if id includes 1 valid symbol",""
"passed","Mon Dec 02 20:53:49 GMT 2024","Mon Dec 02 20:53:49 GMT 2024","147","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameTest","User should not be able to create a project with empty name",""
"passed","Mon Dec 02 20:53:52 GMT 2024","Mon Dec 02 20:53:53 GMT 2024","329","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithTheSameIdTest","User should not be able to create 2 projects with the same id",""
"passed","Mon Dec 02 20:53:41 GMT 2024","Mon Dec 02 20:53:43 GMT 2024","1207","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildType","Project admin should be able to create a build type for their project",""
"passed","Mon Dec 02 20:53:48 GMT 2024","Mon Dec 02 20:53:48 GMT 2024","209","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyIdTest","User should not be able to create a project with empty id",""
"passed","Mon Dec 02 20:53:49 GMT 2024","Mon Dec 02 20:53:49 GMT 2024","256","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdIncludesRepeatingSymbolsTest","User should be able to create a project if id includes repeating symbols",""
"passed","Mon Dec 02 20:53:49 GMT 2024","Mon Dec 02 20:53:50 GMT 2024","227","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLCyrillicSymbolsTest","User should not be able to create a project if id cyrillic symbols",""
"passed","Mon Dec 02 20:53:51 GMT 2024","Mon Dec 02 20:53:51 GMT 2024","211","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdStartsWithNumberTest","User should not be able to create a project if id starts with number",""
"passed","Mon Dec 02 20:53:51 GMT 2024","Mon Dec 02 20:53:51 GMT 2024","141","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLongerThan225SymbolsTest","User should not be able to create a project if id has more than 225 symbols",""
"passed","Mon Dec 02 20:53:45 GMT 2024","Mon Dec 02 20:53:45 GMT 2024","214","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectDeveloperCreatesProjectAsProjectDeveloperTest","User should not be able to create project as Project Developer",""
"passed","Mon Dec 02 20:53:53 GMT 2024","Mon Dec 02 20:53:53 GMT 2024","254","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithTheSameNameTest","User should not be able to create 2 projects with the same name",""
"passed","Mon Dec 02 20:52:27 GMT 2024","Mon Dec 02 20:53:22 GMT 2024","54907","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Mon Dec 02 20:53:50 GMT 2024","Mon Dec 02 20:53:50 GMT 2024","308","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLIncludesDigitsLatinLettersTest","User should be able to create a project if id includes latin letters, digits",""
"passed","Mon Dec 02 20:53:51 GMT 2024","Mon Dec 02 20:53:51 GMT 2024","198","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdStartsWith_Test","User should not be able to create a project if id starts with _",""
"passed","Mon Dec 02 20:53:43 GMT 2024","Mon Dec 02 20:53:43 GMT 2024","452","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Mon Dec 02 20:53:52 GMT 2024","Mon Dec 02 20:53:52 GMT 2024","283","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithNameLongerThan225SymbolsTest","User should be able to create a project if name has more than 225 symbols",""
"passed","Mon Dec 02 20:53:51 GMT 2024","Mon Dec 02 20:53:51 GMT 2024","262","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdWithInvalidSymbolsTest","User should not be able to create a project if id includes invalid symbols",""
"passed","Mon Dec 02 20:53:50 GMT 2024","Mon Dec 02 20:53:50 GMT 2024","227","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLength225SymbolsTest","User should be able to create a project if id has 225 symbols",""
"passed","Mon Dec 02 20:53:46 GMT 2024","Mon Dec 02 20:53:46 GMT 2024","189","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesACopyOfCreatedProjectWithEmptyInfoTest","User should not be able to create a copy with empty info about source project",""
"passed","Mon Dec 02 20:53:47 GMT 2024","Mon Dec 02 20:53:48 GMT 2024","1573","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create a project with correct data",""
