"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyIdTest","User should not be able to create a project with empty id",""
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectDeveloperCreatesProjectAsProjectDeveloperTest","User should not be able to create project as Project Developer",""
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameTest","User should not be able to create a project with empty name",""
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithoutCopyAssociatedSettingsTest","User should be able to create a project with 'copyAllAssociatedSettings' false",""
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypForAnotherUserProjectTest","Project admin should not be able to create a build type for not their project",""
"broken","Sat Nov 23 23:26:58 GMT 2024","Sat Nov 23 23:26:58 GMT 2024","93","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithIdLongerThan225SymbolsTest","User should not be able to create a project if id has more than 225 symbols",""
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithNameLongerThan225SymbolsTest","User should be able to create a project if name has more than 225 symbols",""
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithNameHas225SymbolsTest","User should be able to create a project if name has cyrillic symbols",""
"skipped","Sat Nov 23 23:27:06 GMT 2024","Sat Nov 23 23:27:06 GMT 2024","0","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreatesProjectWithEmptyNameAndInvalidIdTest","User should not be able to create a project with invalid id and empty name",""
